,0,Handle,ID,CreatedAt,Location
1799,"I always say, America does not suffer from scarcity. We suffer from greed.

We can choose to lift the burden millio… https://t.co/nfItLBBna4",Ilhan,1354802164225486848,2021-01-28 14:43:01,
1800,"RT @_RichardHall: Statement from @IlhanMN, who came to the US as a refugee, on Joe Biden raising the refugee cap to 125,000. 

“I am hopefu…",Ilhan,1354545986509692939,2021-01-27 21:45:04,
1801,"As a survivor of civil conflict, I know political violence does not go away on its own.
 
This is about whether or… https://t.co/CwaGGF9ylB",Ilhan,1354527732542169093,2021-01-27 20:32:32,
1802,"Let’s be clear: This is not about me. 
 
This is about a member of the Republican Caucus who has repeatedly incited… https://t.co/bV2Iar4WMM",Ilhan,1354439786098995200,2021-01-27 14:43:03,
1803,"RT @theappeal: THE CONGRESSIONAL SHOWDOWN OVER $2,000 CHECKS: Rep. @TimRyan, Rep. @IlhanMN, Stockton Mayor @MichaelDTubbs, Restaurant Owner…",Ilhan,1354077394399850496,2021-01-26 14:43:03,
1804,"45 million people are shackled with student debt and unable to participate in our economy, start a family, and buy… https://t.co/HTuI051Srf",Ilhan,1353821207087489024,2021-01-25 21:45:03,
1805,You can also find the full statement here: https://t.co/4DWdAexg8Z,Ilhan,1353715004898496520,2021-01-25 14:43:02,
1806,My statement on Republican efforts to whitewash Marjorie Taylor Greene’s incitement of violence. https://t.co/4igQmZf7AX,Ilhan,1352272823813890055,2021-01-21 15:12:19,
1807,"Today, I led a letter to President Biden urging him to stop the construction of the Line 3 pipeline. 

Climate chan… https://t.co/r4yn1bmcd0",Ilhan,1332063301497466880,2020-11-26 20:46:54,
1808,We need to legalize cannabis and expunge records nationwide to begin undoing the devastation caused by the war on d… https://t.co/t17bhMzMyf,Ilhan,1330354824609738758,2020-11-22 03:38:01,
1809,"Right now, Cameroonian and other African asylum-seekers face deportation. 

These asylum-seekers fled unthinkable a… https://t.co/vJQ8FWFHNN",Ilhan,1316823455371755524,2020-10-15 19:29:11,
1810,"Eliminating the filibuster will allow us to bring meaningful change to the American people. 

It’s time to abolish… https://t.co/Wxq8kH6WKX",Ilhan,1303106645652918274,2020-09-07 23:03:29,
1811,"🙌🏽This is great news! 

You can find vaccine locations here: https://t.co/xqEkNnoQGp https://t.co/3b6ZUCJPoW",Ilhan,1287387637817409546,2020-07-26 14:01:46,
1812,"Keep shining Black Minnesotans💪🏽

All of these entrepreneurs make our community better. This #BlackHistoryMonth let… https://t.co/IoEgEFrzLu",Ilhan,1282861308401115137,2020-07-14 02:15:44,
1813,"On Friday, I visited the Earle Brown Heritage Center—our district’s vaccination site. 

Proud of the strides our st… https://t.co/ucHkIqraGT",Ilhan,1282827312996786177,2020-07-14 00:00:39,
1814,"If we're going to fully recover from this pandemic, we need to go big.

$2000/month checks. Expanded unemployment.… https://t.co/9jDoe97KHe",PramilaJayapal,1357386255714115587,2021-02-04 17:51:17,
1815,80% of people who currently have federal student loans could have a $0 balance if the White House took immediate ac… https://t.co/nwg5KuE8YE,PramilaJayapal,1357069269822033923,2021-02-03 20:51:41,
1816,"Every year, coal plants:
💸 Cost us an extra $3.5 billion
🤒 Emit 114 lbs of lead &amp; 225 lbs of arsenic per plant
🏭 Re… https://t.co/3Wol4LZKVO",PramilaJayapal,1356411441990004738,2021-02-02 01:17:43,
1817,"Every worker deserves a fair wage.
Every worker deserves paid leave.
Every worker deserves the right to organize.
E… https://t.co/j0EiRuslXk",PramilaJayapal,1355242388508332036,2021-01-29 19:52:19,
1818,"This isn't over.

American workers need and deserve a minimum wage that is a living wage. I will not stop fighting… https://t.co/Thv4A9XgWb",PramilaJayapal,1355006374313390083,2021-01-29 04:14:29,
1819,"RT @BernieSanders: Unbelievable. There are some Dems who want to lower the income eligibility for direct payments from $75,000 to $50,000 f…",PramilaJayapal,1354802164225486848,2021-01-28 14:43:01,
1820,"We can’t let McConnell and Senate Republicans block us from advancing a bold, progressive agenda.

It’s time to get… https://t.co/0ObgLyEC7X",PramilaJayapal,1354545986509692939,2021-01-27 21:45:04,
1821,"This is the same group who Donald Trump told to ""stand back and stand by.""

The people who attacked the Capitol wer… https://t.co/DPXUiia3Af",PramilaJayapal,1354527732542169093,2021-01-27 20:32:32,
1822,"69% of Americans agree: Congress must provide a pathway to citizenship for 11 million immigrants.

We can and must… https://t.co/goR5udeTl1",PramilaJayapal,1354439786098995200,2021-01-27 14:43:03,
1823,"During this pandemic, the world’s billionaires have become nearly $4 trillion richer. Meanwhile, workers have lost… https://t.co/MiSS83HpKH",PramilaJayapal,1354077394399850496,2021-01-26 14:43:03,
1824,"We must restore power to workers. With the PRO Act, we will:

✅ Punish violations of workers’ rights
✅ Restore fair… https://t.co/XJPMg17v4w",PramilaJayapal,1353821207087489024,2021-01-25 21:45:03,
1825,"Americans gave us a mandate to lead. We must deliver.

But so long as Senate Republicans can filibuster to block us… https://t.co/0CwVK8mFxx",PramilaJayapal,1353715004898496520,2021-01-25 14:43:02,
1826,Millions of families who were just getting by last year are struggling now. We're seeing that in long lines at food… https://t.co/WnKxbOVxkf,PramilaJayapal,1352272823813890055,2021-01-21 15:12:19,
1827,"If the impeachment trial is a ""public relations stunt,"" then I’m sure Donald Trump would LOVE to be involved! https://t.co/8XHXoLDyXw",PramilaJayapal,1332063301497466880,2020-11-26 20:46:54,
1828,More than 46 million Americans are waiting for us to act. https://t.co/MQ0tzYip5i,PramilaJayapal,1330354824609738758,2020-11-22 03:38:01,
1829,"Every worker deserves a fair, safe workplace AND the right to organize. Period.

It’s time to put power back in the… https://t.co/gRO9Jywslg",PramilaJayapal,1316823455371755524,2020-10-15 19:29:11,
1830,"32 million workers will benefit from raising the minimum wage to $15. 
59% of them are women. A quarter of them are… https://t.co/YgOX583ZA9",PramilaJayapal,1303106645652918274,2020-09-07 23:03:29,
1831,"We owe it to every struggling family to deliver bold, transformative relief during this crisis.

Let’s do it with a… https://t.co/lMOs4jOB3H",PramilaJayapal,1287387637817409546,2020-07-26 14:01:46,
1832,"A $15 minimum wage must be part of this relief bill.

It's long overdue, and in a crisis like this, a $7.25 minimum wage is beyond cruel.",PramilaJayapal,1282861308401115137,2020-07-14 02:15:44,
1833,It’s also another reason for recurring survival checks until this crisis is over. https://t.co/U4U5z3DJV4,PramilaJayapal,1282827312996786177,2020-07-14 00:00:39,
1834,"If survival checks are targeted based on 2019 incomes, millions of people who need help right now will be LEFT OUT.… https://t.co/qWegrGAruV",RepJayapal,1357386255714115587,2021-02-04 17:51:17,
1835,"Please read this article.

Women—especially mothers—have been hit hardest by the pandemic. Women left the workforce… https://t.co/x3WkDiahbI",RepJayapal,1357069269822033923,2021-02-03 20:51:41,
1836,Don’t forget that the NFL has systematically villainized Colin Kaepernick because he *knelt* to protest racial inju… https://t.co/9MPx4AQ5uI,RepJayapal,1356411441990004738,2021-02-02 01:17:43,
1837,"Tens of millions of jobs have been lost across multiple industries. We need to go big on relief, and we need to do… https://t.co/YQVqJlR2wI",RepJayapal,1355242388508332036,2021-01-29 19:52:19,
1838,"So, when you use 2019 tax data to determine eligibility thresholds, you are simply missing the point.  The crisis s… https://t.co/K2hVe9lenr",RepJayapal,1355006374313390083,2021-01-29 04:14:29,
1839,"""Targeting"" survival checks further is cruel &amp; bad policy. Acc to recent Census data, households that lost employme… https://t.co/A1RlthyP0I",RepJayapal,1354802164225486848,2021-01-28 14:43:01,
1840,"How about we just go ahead and do what we said we would do and send people $2,000 survival checks so they can feed… https://t.co/eoPvAhh7RQ",RepJayapal,1354545986509692939,2021-01-27 21:45:04,
1841,This week the Senate will begin the second impeachment trial of Donald Trump. He must be held fully accountable for… https://t.co/CTgdrwqAWM,RepJayapal,1354527732542169093,2021-01-27 20:32:32,
1842,"Cancel student loan debt.
https://t.co/6dP2OLCm8S",RepJayapal,1354439786098995200,2021-01-27 14:43:03,
1843,"It has been one month since Donald Trump incited a deadly attack on our Capitol, country, and democracy.

He must b… https://t.co/7ateTTlEUI",RepJayapal,1354077394399850496,2021-01-26 14:43:03,
1844,No family can survive on $7.25/hour especially during this pandemic. I’m incredibly frustrated that my colleagues i… https://t.co/vnwqS7WU75,RepJayapal,1353821207087489024,2021-01-25 21:45:03,
1845,Democrats should NOT be the party that cuts survival checks. People need money in their pockets and we must be the… https://t.co/ZB8HGlMiPL,RepJayapal,1353715004898496520,2021-01-25 14:43:02,
1846,4⃣There are massive racial and ethnic disparities in all of this. “Targeting” further increases those disparities —… https://t.co/MCAB5E3wDs,RepJayapal,1352272823813890055,2021-01-21 15:12:19,
1847,"3⃣Only 24% of those who lost work have received unemployment.

Why? Because many don’t qualify. Who? Parents who st… https://t.co/iv5xjYaOI2",RepJayapal,1332063301497466880,2020-11-26 20:46:54,
1848,2⃣The data from people who filed for unemployment shows that more than 20% of those earning between $50k and $70k w… https://t.co/Rf49gernYV,RepJayapal,1330354824609738758,2020-11-22 03:38:01,
1849,"Even if someone isn’t one of the nearly 1 million additional people losing their job EVERY single week, they likely… https://t.co/LGw89aZ9ui",RepJayapal,1316823455371755524,2020-10-15 19:29:11,
1850,"1⃣The survival checks often use 2019 tax data to measure someone’s income.

Millions lost their jobs in 2020 due to… https://t.co/dqNPkNOQA1",RepJayapal,1303106645652918274,2020-09-07 23:03:29,
1851,"“Targeting” checks isn’t just bad for people, it’s bad policy too! It’s not humane, it's not smart, it’s not effect… https://t.co/sQglJaC1WM",RepJayapal,1287387637817409546,2020-07-26 14:01:46,
1852,"We promised people that if we won the Senate, we would send out $2,000 survival checks. They delivered us to victor… https://t.co/NNRuebPnKQ",RepJayapal,1282861308401115137,2020-07-14 02:15:44,
1853,Unionized women earn wages that are 23 percent higher. Passing the PRO Act would help close the wage gap and help m… https://t.co/Q6LcZWps7N,RepJayapal,1282827312996786177,2020-07-14 00:00:39,
1854,"Across the nation, homeownership rates are dismal among transgender Americans.

To overcome centuries of discrimina… https://t.co/0zR77yGCXE",19thnews,1357386255714115587,2021-02-04 17:51:17,
1855,"""I think there are historical and societal conditions that give rise to this fear, and one way to deal with fear is… https://t.co/G6RV0VB7nR",19thnews,1357069269822033923,2021-02-03 20:51:41,
1856,"Michèle Foster, a professor at the University of Louisville, said much of what she learned about slavery she got fr… https://t.co/DgDGfU3aAe",19thnews,1356411441990004738,2021-02-02 01:17:43,
1857,.@nhannahjones told The 19th that she doesn't believe the lawmakers who have filed these statehouse bills have actu… https://t.co/ttgpQo0ZsK,19thnews,1355242388508332036,2021-01-29 19:52:19,
1858,".@ProfKori notes several of the anti-1619 Project bills include language that seeks to address the project as a ""re… https://t.co/y5z5YcRH0V",19thnews,1355006374313390083,2021-01-29 04:14:29,
1859,"While some historians have criticized parts of the project, the Times has stood behind it, and other historians hav… https://t.co/PGYgo3Pc9J",19thnews,1354802164225486848,2021-01-28 14:43:01,
1860,"Former President Trump also tried to push ""patriotic"" education, creating a ""1776 Commission"" that released a repor… https://t.co/0MjnOIxJCG",19thnews,1354545986509692939,2021-01-27 21:45:04,
1861,"In South Dakota, Gov. Kristi Noem last month proposed spending $900,000 for a curriculum that teaches the state's s… https://t.co/A0eVNzSI4u",19thnews,1354527732542169093,2021-01-27 20:32:32,
1862,"Some Republican governors have also proposed using state money to shape how history is taught.

In November, Missis… https://t.co/psAmxNwhXs",19thnews,1354439786098995200,2021-01-27 14:43:03,
1863,"The Missouri bill prohibits teaching, affirming or promoting claims, views, or opinions presented in the 1619 Proje… https://t.co/8uq0iKKOmg",19thnews,1354077394399850496,2021-01-26 14:43:03,
1864,"The Iowa bill expands its threat to school funding by suggesting any teachings with ""any similarly developed curric… https://t.co/dpvANoIu42",19thnews,1353821207087489024,2021-01-25 21:45:03,
1865,"The legislation out of Arkansas and Mississippi both call the project ""a racially divisive and revisionist account… https://t.co/Mov1Wc9ozD",19thnews,1353715004898496520,2021-01-25 14:43:02,
1866,"Political battles have long been fought, largely in education boards, over how American students learn about everyt… https://t.co/4E6xVbgzhz",19thnews,1352272823813890055,2021-01-21 15:12:19,
1867,Some historians say the bills are part of a larger effort by Republicans to downplay the ugly legacy of slavery and… https://t.co/q8Ca5A3LNi,19thnews,1332063301497466880,2020-11-26 20:46:54,
1868,"Lawmakers in Arkansas, Iowa, Mississippi, Missouri and South Dakota want to stop lesson plans that focus on the cen… https://t.co/m8fAT291Ct",19thnews,1330354824609738758,2020-11-22 03:38:01,
1869,"The @PulitzerCenter, in partnership with the 1619 Project, has made available related lesson planning and says more… https://t.co/YNfmThUydF",19thnews,1316823455371755524,2020-10-15 19:29:11,
1870,"The project includes audio, essays, poems and visual art that reframes the legacy of slavery in contemporary Americ… https://t.co/uGMun0KSRY",19thnews,1303106645652918274,2020-09-07 23:03:29,
1871,"The #1619Project was first published in The New York Times Magazine in August 2019, marking the 400th anniversary o… https://t.co/L4TR4A7r34",19thnews,1287387637817409546,2020-07-26 14:01:46,
1872,🧵 Republican lawmakers in at least five states have introduced legislation that threatens to cut funding to schools… https://t.co/0NMjOAegNQ,19thnews,1282861308401115137,2020-07-14 02:15:44,
1873,"RT @SereenaOnSocial: This month's @19thnews members-only newsletter hits inboxes this Friday!✨

In each edition, I take our members ""Behind…",19thnews,1282827312996786177,2020-07-14 00:00:39,
1874,Thanks so much for the feature! Loved doing this work and especially getting to travel to Benin b.c. (Before covid)… https://t.co/qSwlP8aD5k,ItsUfuoma,1357386255714115587,2021-02-04 17:51:17,
1875,@coryfrontin Whoops I thought you were being sarcastic. I had to read an article in the middle of the movie to keep up,ItsUfuoma,1357069269822033923,2021-02-03 20:51:41,
1876,@coryfrontin Lmao. After watching I was like “this is a failed inception wanna be”. Realized it’s the same director... 😬,ItsUfuoma,1356411441990004738,2021-02-02 01:17:43,
1877,@clarissaccx Thank you 🧡,ItsUfuoma,1355242388508332036,2021-01-29 19:52:19,
1878,@gibsonionnn 🧡🤗🤗,ItsUfuoma,1355006374313390083,2021-01-29 04:14:29,
1879,@astronaia 🧡🧡🤗 thank youuuu,ItsUfuoma,1354802164225486848,2021-01-28 14:43:01,
1880,@PumpkinPocket Thank you very much :),ItsUfuoma,1354545986509692939,2021-01-27 21:45:04,
1881,@antenna_karen 🤗🤗 hehe thanks,ItsUfuoma,1354527732542169093,2021-01-27 20:32:32,
1882,@atlanticoceane 🧡🧡🧡,ItsUfuoma,1354439786098995200,2021-01-27 14:43:03,
1883,@fayevass 🧡 It really cannot be topped,ItsUfuoma,1354077394399850496,2021-01-26 14:43:03,
1884,@Supernova_Style The recording is at the same link!,ItsUfuoma,1353821207087489024,2021-01-25 21:45:03,
1885,@EBurkamp 🧡🧡🧡🧡🧡🧡🧡 thank you for the affirmations and encouragement 😭,ItsUfuoma,1353715004898496520,2021-01-25 14:43:02,
1886,@KatlynMTurner Thank you love 🧡 grateful for the many supporting hands that made the event possible,ItsUfuoma,1352272823813890055,2021-01-21 15:12:19,
1887,RT @itsafronomics: We love to see it. Amanda Gorman @TheAmandaGorman gracing the cover of @TIME in YELLOW.💛 https://t.co/mbfyZKY3nj,ItsUfuoma,1332063301497466880,2020-11-26 20:46:54,
1888,"@Supernova_Style Yes, I’ll make sure to DM a link to you when recording is done! (Probably a week out or so cause it will be captioned)",ItsUfuoma,1330354824609738758,2020-11-22 03:38:01,
1889,I just got a sneak peak of the keynote for this event and it’s AMAZING. You really don’t want to miss this https://t.co/txkERjFWWz,ItsUfuoma,1316823455371755524,2020-10-15 19:29:11,
1890,@EstOdek I decided to help out too,ItsUfuoma,1303106645652918274,2020-09-07 23:03:29,
1891,PC: @CorbanSwain ☀️,ItsUfuoma,1287387637817409546,2020-07-26 14:01:46,
1892,Hmm? https://t.co/11B5Luvrr5 https://t.co/rUCz4DlOA9,ItsUfuoma,1282861308401115137,2020-07-14 02:15:44,
1893,RT @KatlynMTurner: Thinking of the backlash I’ve received recently from “allies ❤️” for writing an article specifically centering Black wom…,ItsUfuoma,1282827312996786177,2020-07-14 00:00:39,
1894,"@pmentzinis Ich habe aufgegeben, unser lacht mich aus 😂 https://t.co/b9g2nIuSFh",MichaelBarth,1357386255714115587,2021-02-04 17:51:17,
1895,"Wenn man so den Rockin‘ Wildcat Podcast hört, dann fehlt einem das #roadrunners ja schon....",MichaelBarth,1357069269822033923,2021-02-03 20:51:41,
1896,Könnte man sicher auch für KI-Training verwenden 🧐 https://t.co/Xb7dlAlTls,MichaelBarth,1356411441990004738,2021-02-02 01:17:43,
1897,Ischreschmischnituff #schängelstyle,MichaelBarth,1355242388508332036,2021-01-29 19:52:19,
1898,I always knew there is more than one reason why I love France! https://t.co/hPTUOzAnyz,MichaelBarth,1355006374313390083,2021-01-29 04:14:29,
1899,RT @xkcdComic: Tower of Babel https://t.co/yxq6SkNTbY https://t.co/9HOyJN6vMP https://t.co/ac97ohqVvZ,MichaelBarth,1354802164225486848,2021-01-28 14:43:01,
1900,"Der Moment, in dem man die Mind Map beiseite legt und sagt: Lasst uns jetzt einfach mal anfangen! https://t.co/G566A1obmu",MichaelBarth,1354545986509692939,2021-01-27 21:45:04,
1901,"@SarahFluchs Und einige sogar als #teledisko :-) teledisko Gold | RAW Gelände
030 20848342
https://t.co/PLVuwarxi6",MichaelBarth,1354527732542169093,2021-01-27 20:32:32,
1902,Ouh yeah! So gut! #Schuldig @MILLIARDENMUSIK,MichaelBarth,1354439786098995200,2021-01-27 14:43:03,
1903,@holgi Danke sehr 🙏,MichaelBarth,1354077394399850496,2021-01-26 14:43:03,
1904,@holgi Undwojetztgenau? #supportyourlocal,MichaelBarth,1353821207087489024,2021-01-25 21:45:03,
1905,"Wieso wird @petertauber eigentlich nicht Kanzlerkandidat bei der Union? Das wäre mal jemand, der mit #tribalism nic… https://t.co/EAwefvyxoF",MichaelBarth,1353715004898496520,2021-01-25 14:43:02,
1906,#happysad auf @radioeins gibt heute mal wieder alles. Danke euch! 🙏,MichaelBarth,1352272823813890055,2021-01-21 15:12:19,
1907,RT @xkcdComic: Appliances https://t.co/Qnfc0CxaKN https://t.co/mUQYuCL0Sp https://t.co/s7iNugcRio,MichaelBarth,1332063301497466880,2020-11-26 20:46:54,
1908,"@marconcert @RegSprecher Da würde mich mal interessieren, was da für ein Verfahren der Subsidiarität anwendet wurde… https://t.co/AOQFk2FvMH",MichaelBarth,1330354824609738758,2020-11-22 03:38:01,
1909,@marconcert @RegSprecher War bei Dir der Absender auch der Flughafen München?,MichaelBarth,1316823455371755524,2020-10-15 19:29:11,
1910,@guidobrinkel @Sonos Und es tut echt weh :-(,MichaelBarth,1303106645652918274,2020-09-07 23:03:29,
1911,@kriegundfreitag Bei uns war „Paprika“ immer „kukika“ 🤪,MichaelBarth,1287387637817409546,2020-07-26 14:01:46,
1912,"Ich wünschte das Politikverständnis von @larsklingbeil , das er gerade bei @bitkom @ eight erläutert hat, würden si… https://t.co/hPXKzOtryT",MichaelBarth,1282861308401115137,2020-07-14 02:15:44,
1913,RT @GERonCyber: Habe heute BAKS-Arbeitspapier zur deutschen #Cybersicherheitsstrategie gelesen @BAKS_President @BAKS_Bund. Gehe nicht mit a…,MichaelBarth,1282827312996786177,2020-07-14 00:00:39,
1914,"RT @BPalier: In our book on Growth and Welfare https://t.co/fKonRsldgS, we identify Five Growth Regimes in contemporary Advanced Capitalist…",AnkeHassel,1357386255714115587,2021-02-04 17:51:17,
1915,Interested in our book? Here a summary by @BPalier https://t.co/PWktAFhday,AnkeHassel,1357069269822033923,2021-02-03 20:51:41,
1916,RT @DaveBrady72: Looks very interesting Anke!,AnkeHassel,1356411441990004738,2021-02-02 01:17:43,
1917,Check it out!,AnkeHassel,1355242388508332036,2021-01-29 19:52:19,
1918,Important implications for policies for instance with regard to the role of housing (Alexander Reisenbichler) or yo… https://t.co/XoX50O2lKI,AnkeHassel,1355006374313390083,2021-01-29 04:14:29,
1919,Eastern Europe is interesting as suppliers of the German manufacturing export regime (Visegrad) but also in contras… https://t.co/ke2c33i1rG,AnkeHassel,1354802164225486848,2021-01-28 14:43:01,
1920,It shows the importance of demand for ec growth (chapters by @luciobaccaro Jonas Pontusson and Georg Picot). It ana… https://t.co/bTO55XOJUR,AnkeHassel,1354545986509692939,2021-01-27 21:45:04,
1921,"Also, it seriously doubts the future of the Eurozone and the policies of the EU towards Southern Europe (chapters b… https://t.co/wy0lixDv92",AnkeHassel,1354527732542169093,2021-01-27 20:32:32,
1922,Dynamic services are the only way to ensure prosperity (see work by Anne Wren) mainly regarding deindustrialization… https://t.co/bzXUTCPF4m,AnkeHassel,1354439786098995200,2021-01-27 14:43:03,
1923,labour market insiders. Countries with high export shares of dynamic services (Sweden) concentrated on higher educa… https://t.co/4QKV9Y8tD4,AnkeHassel,1354077394399850496,2021-01-26 14:43:03,
1924,For instance: in highly financialized economies (i.e. UK &amp;US) welfare provisions became asset based (access to capi… https://t.co/OE5tQCSFxE,AnkeHassel,1353821207087489024,2021-01-25 21:45:03,
1925,So our book has just come out. It has one major argument: Governments reform the welfare state as part of a growth… https://t.co/hREmyMT9uV,AnkeHassel,1353715004898496520,2021-01-25 14:43:02,
1926,"RT @B_Ebbinghaus: @AnkeHassel Thanks, Anke, for sharing this do-it-yourself architecture story - more on the Hansaviertel and the Interbau…",AnkeHassel,1352272823813890055,2021-01-21 15:12:19,
1927,@B_Ebbinghaus We also went to the Le Corbusier Unité d'Habitation building next to Olympiastadion. Great design but… https://t.co/cn2n327iRi,AnkeHassel,1332063301497466880,2020-11-26 20:46:54,
1928,@hanskundnani Check it out at Klopstockstr. 32. The Finnish embassy put a little info sheet in the entrance.,AnkeHassel,1330354824609738758,2020-11-22 03:38:01,
1929,Exploring the city in lockdown leads to new discoveries. Did you know that Alvar Aalto not only designed a block of… https://t.co/GBiKVLRbwK,AnkeHassel,1316823455371755524,2020-10-15 19:29:11,
1930,Gute Diskussion und guter Input! https://t.co/Z9iKbODAZL,AnkeHassel,1303106645652918274,2020-09-07 23:03:29,
1931,RT @GustavAHorn: Industriepolitischer Aufbruch.  Der SPD Vorsitzende @NowaboFM und ich (ganz rechts unten) diskutieren mit Expertinnen und…,AnkeHassel,1287387637817409546,2020-07-26 14:01:46,
1932,"Wusstet ihr, dass Alvar Aalto die Decke im Eingangsbereichs des von ihm geplanten Hauses im Hansaviertel selbst ges… https://t.co/zAZ8GRkMA0",AnkeHassel,1282861308401115137,2020-07-14 02:15:44,
1933,RT @DrMaxKoss: Auch als PDF: https://t.co/UjFM2U9oWE,AnkeHassel,1282827312996786177,2020-07-14 00:00:39,
1934,"RT @GarimaMo: EU &amp; India held the 1st meeting of the newly created dialogue on trade &amp; investment, co-chaired by Minister of Commerce Piyus…",GarimaMo,1357386255714115587,2021-02-04 17:51:17,
1935,"RT @sayantansunnyg: Satyajit Ray with his Goopy Gyne (Tapen Chattopadhyay) and Bagha Byne (Rabi Ghosh) at the 1969 Berlin Film Festival, wh…",GarimaMo,1357069269822033923,2021-02-03 20:51:41,
1936,"RT @RVlahutin: Indeed! Once the basics are agreed, we will zoom into concrete opportunities, from renewable energy to digital industry, but…",GarimaMo,1356411441990004738,2021-02-02 01:17:43,
1937,RT @bueti: Agreeing a #connectivity partnership between #India and the EU in time for the summit in May is a realistic goal.,GarimaMo,1355242388508332036,2021-01-29 19:52:19,
1938,RT @noahbarkin: Estonia: “We prefer using much more the EU 27+1 format and to address China via EU common policies”,GarimaMo,1355006374313390083,2021-01-29 04:14:29,
1939,"EU &amp; India held the 1st meeting of the newly created dialogue on trade &amp; investment, co-chaired by Minister of Comm… https://t.co/PnQMiPclMb",GarimaMo,1354802164225486848,2021-01-28 14:43:01,
1940,@tanvi_madan @ajwsmall I liked this point about language &amp; how Europe communicates its China strategy going forward https://t.co/9QaaEba4an,GarimaMo,1354545986509692939,2021-01-27 21:45:04,
1941,@tanvi_madan @ajwsmall Absolutely. And that’s exactly the point Andrew makes in his thread. I was referring to the… https://t.co/SXxZNvyGVR,GarimaMo,1354527732542169093,2021-01-27 20:32:32,
1942,RT @GarimaMo: .@ajwsmall gives a nuanced analysis of Macron's remarks on China. I also don't understand the tendency of commentators to use…,GarimaMo,1354439786098995200,2021-01-27 14:43:03,
1943,RT @GarimaMo: This is spot on &amp; applies not only to US but also other Indo-Pac partners considering working with Europe https://t.co/68wCA9…,GarimaMo,1354077394399850496,2021-01-26 14:43:03,
1944,This is spot on &amp; applies not only to US but also other Indo-Pac partners considering working with Europe https://t.co/68wCA9HrpL,GarimaMo,1353821207087489024,2021-01-25 21:45:03,
1945,.@ajwsmall gives a nuanced analysis of Macron's remarks on China. I also don't understand the tendency of commentat… https://t.co/qGPM7gVcgw,GarimaMo,1353715004898496520,2021-01-25 14:43:02,
1946,"@thorstenbenner @sofie_lilli @NATO Well, I definitely want to read this piece now!",GarimaMo,1352272823813890055,2021-01-21 15:12:19,
1947,"RT @GMFAsia: Former Foreign Secretary @VGokhale59 @CarnegieIndia gave an insight into India’s Indo-Pacific vision, and @abhijit227 @orfonli…",GarimaMo,1332063301497466880,2020-11-26 20:46:54,
1948,"RT @GMFAsia: The second session moderated by @gmfus’ @GarimaMo covered Indian foreign policy, with Dr. @MohanCRaja, National University of…",GarimaMo,1330354824609738758,2020-11-22 03:38:01,
1949,RT @GMFAsia: Professor @NavrozDubash @CPR_Climate offered his insights on India’s climate change policy and the opportunities for Europe-In…,GarimaMo,1316823455371755524,2020-10-15 19:29:11,
1950,"Last week we @gmfus hosted a series of briefings on India - covering Indian foreign policy, its Indo-Pacific vision… https://t.co/e0A32oRGi4",GarimaMo,1303106645652918274,2020-09-07 23:03:29,
1951,Sometimes I wish Bilahari was on twitter. https://t.co/LQIcsutDmw,GarimaMo,1287387637817409546,2020-07-26 14:01:46,
1952,Okay so @raisinadialogue has already set itself apart from other conferences with this video trailer. Looking forwa… https://t.co/ZrnUHUilAm,GarimaMo,1282861308401115137,2020-07-14 02:15:44,
1953,RT @carlbildt: I had hoped not to see 🇪🇺 leading the world down the destructive path of vaccine nationalism. Our continent’s entire history…,GarimaMo,1282827312996786177,2020-07-14 00:00:39,
1954,@Mark__Snyder @Mark__Snyder you are the real MVP!,Jodiscohen,1357386255714115587,2021-02-04 17:51:17,
1955,RT @Mark__Snyder: How it started... How it’s going https://t.co/WCzvUs4ZIX,Jodiscohen,1357069269822033923,2021-02-03 20:51:41,
1956,@louisekiernan Brilliant!,Jodiscohen,1356411441990004738,2021-02-02 01:17:43,
1957,@byalisonbowen Great work @byalisonbowen!,Jodiscohen,1355242388508332036,2021-01-29 19:52:19,
1958,@jsmithrichards @mizamudio I don’t think I can start that piece,Jodiscohen,1355006374313390083,2021-01-29 04:14:29,
1959,RT @JusticeinMI: ⏰Less than an hour until this event hosted by @propublica about youth justice in Michigan! Please join us by registering o…,Jodiscohen,1354802164225486848,2021-01-28 14:43:01,
1960,"Tonight, it will be my honor to introduce Grace, now 16, who was sent to detention after violating probation by not… https://t.co/kbYq79JexK",Jodiscohen,1354545986509692939,2021-01-27 21:45:04,
1961,"What are you doing Thursday night? Please join me, @JusticeinMI,@_JusticeClement,@SenatorSantana,@EliNSavit,… https://t.co/AmNROsJOHv",Jodiscohen,1354527732542169093,2021-01-27 20:32:32,
1962,"RT @JoshRovner: If you've read Grace's story, this is your opportunity to hear from Grace herself, as well as the reporter who brought her…",Jodiscohen,1354439786098995200,2021-01-27 14:43:03,
1963,"The more examples of juvenile court fees we collect, the stronger our reporting will be. 
 
Has your family faced f… https://t.co/2aZDDTDnnP",Jodiscohen,1354077394399850496,2021-01-26 14:43:03,
1964,"Please join us for this important discussion next week.
Register here: https://t.co/RMZg3mvqJr https://t.co/hiotYC9TCv",Jodiscohen,1353821207087489024,2021-01-25 21:45:03,
1965,"RT @JusticeinMI: 📅📣Feb 4, 7-8:30p: The story of a MI teen detained for not doing online coursework led to a national outcry to #FreeGrace.…",Jodiscohen,1353715004898496520,2021-01-25 14:43:02,
